사용일자,호선명,역명,승차총승객수,하차총승객수,등록일자
20200307,공항철도 1호선,디지털미디어시티,3272,3101,20200310
20200307,공항철도 1호선,홍대입구,5773,6024,20200310
20200307,공항철도 1호선,공덕,965,1438,20200310
20200307,공항철도 1호선,서울역,3156,2836,20200310
20200307,경춘선,춘천,796,746,20200310
20200307,경춘선,남춘천,1349,1301,20200310
20200307,경춘선,김유정,186,229,20200310
20200307,경춘선,강촌,285,307,20200310
20200307,경춘선,백양리,61,49,20200310
20200307,경춘선,굴봉산,78,96,20200310
20200307,경춘선,가평,791,901,20200310
20200307,경춘선,상천,200,172,20200310
20200307,경춘선,청평,856,909,20200310
20200307,경춘선,대성리,330,371,20200310
20200307,경춘선,마석,1746,1840,20200310
20200307,경춘선,천마산,794,752,20200310
20200307,경춘선,평내호평,2419,2442,20200310
20200307,경춘선,금곡,746,755,20200310
20200307,경춘선,사릉,1550,1491,20200310
20200307,경춘선,퇴계원,1693,1586,20200310
20200307,경춘선,별내,1269,1297,20200310
20200307,경춘선,갈매,1197,1057,20200310
20200307,경춘선,신내,655,628,20200310
20200307,경인선,도화,1984,1771,20200310
20200307,경인선,중동,4522,4259,20200310
20200307,경인선,온수(성공회대입구),3261,3104,20200310
20200307,경인선,도원,1522,1573,20200310
20200307,경인선,간석,2916,2748,20200310
20200307,경인선,부개,4453,4229,20200310
20200307,경인선,소사,5287,5234,20200310
20200307,경인선,구일,2804,2740,20200310
20200307,경인선,인천,1747,1479,20200310
20200307,경인선,동인천,7871,7671,20200310
20200307,경인선,제물포,4805,4550,20200310
20200307,경인선,주안,11282,10088,20200310
20200307,경인선,동암,9069,9292,20200310
20200307,경인선,백운,3721,3611,20200310
20200307,경인선,부평,18146,20377,20200310
20200307,경인선,송내,13374,13134,20200310
20200307,경인선,부천,20869,21573,20200310
20200307,경인선,역곡,13995,13977,20200310
20200307,경인선,오류동,6268,5739,20200310
20200307,경인선,개봉,11101,10844,20200310
20200307,경의선,문산,2664,2689,20200310
20200307,경의선,파주,542,427,20200310
20200307,경의선,월롱,958,840,20200310
20200307,경의선,금촌,3350,3322,20200310
20200307,경의선,금릉,2177,2142,20200310
20200307,경의선,운정,2742,2530,20200310
20200307,경의선,야당,2782,2688,20200310
20200307,경의선,탄현,3332,3225,20200310
20200307,경의선,일산,3657,3496,20200310
20200307,경의선,풍산,2423,2364,20200310
20200307,경의선,백마,2636,2540,20200310
20200307,경의선,곡산,229,253,20200310
20200307,경의선,능곡,1800,1778,20200310
20200307,경의선,행신,2972,2894,20200310
20200307,경의선,강매,1182,1030,20200310
20200307,경의선,화전,589,576,20200310
20200307,경의선,수색,726,705,20200310
20200307,경의선,디지털미디어시티,1058,1000,20200310
20200307,경의선,가좌,2357,2174,20200310
20200307,경의선,홍대입구,1118,1279,20200310
20200307,경의선,서강대,1020,987,20200310
20200307,경의선,공덕,1482,1208,20200310
20200307,경의선,효창공원앞,1125,1214,20200310
20200307,경의선,신촌,225,222,20200310
20200307,경의선,서울역,615,663,20200310
20200307,경원선,소요산,2244,1942,20200310
20200307,경원선,동두천,1042,1280,20200310
20200307,경원선,보산,908,878,20200310
20200307,경원선,동두천중앙,1820,1841,20200310
20200307,경원선,지행,3400,3507,20200310
20200307,경원선,덕정,3023,2849,20200310
20200307,경원선,덕계,1246,1145,20200310
20200307,경원선,양주,4054,3837,20200310
20200307,경원선,녹양,2521,2385,20200310
20200307,경원선,가능,3678,3512,20200310
20200307,경원선,의정부,11842,12798,20200310
20200307,경원선,회룡,6133,6247,20200310
20200307,경원선,망월사,3772,3814,20200310
20200307,경원선,도봉산,6243,4168,20200310
20200307,경원선,도봉,3173,2977,20200310
20200307,경원선,방학,5147,5196,20200310
20200307,경원선,녹천,2413,1984,20200310
20200307,경원선,월계,3161,2865,20200310
20200307,경원선,광운대,3933,3857,20200310
20200307,경원선,석계,4718,5100,20200310
20200307,경원선,신이문,4382,3922,20200310
20200307,경원선,외대앞,4095,3794,20200310
20200307,경원선,청량리(서울시립대입구),7762,8507,20200310
20200307,경원선,왕십리(성동구청),7993,9264,20200310
20200307,경원선,응봉,871,740,20200310
20200307,경원선,옥수,17,15,20200310
20200307,경원선,한남,2076,2018,20200310
20200307,경원선,서빙고,769,660,20200310
20200307,경원선,이촌(국립중앙박물관),1755,1316,20200310
20200307,경부선,광명,1150,975,20200310
20200307,경부선,서동탄,568,549,20200310
20200307,경부선,당정,2533,2333,20200310
20200307,경부선,천안,2331,2370,20200310
20200307,경부선,두정,2051,2003,20200310
20200307,경부선,직산,370,330,20200310
20200307,경부선,성환,1560,1434,20200310
20200307,경부선,평택,6531,6352,20200310
20200307,경부선,지제,1258,1081,20200310
20200307,경부선,서정리,3628,2895,20200310
20200307,경부선,송탄,2476,2222,20200310
20200307,경부선,진위,629,529,20200310
20200307,경부선,오산,4985,4753,20200310
20200307,경부선,오산대,1293,1139,20200310
20200307,경부선,세마,1087,971,20200310
20200307,경부선,병점,6496,6305,20200310
20200307,경부선,세류,1494,1521,20200310
20200307,경부선,독산,5751,5687,20200310
20200307,경부선,수원,18497,20145,20200310
20200307,경부선,화서,3123,2994,20200310
20200307,경부선,성균관대,5812,5839,20200310
20200307,경부선,의왕,3827,3708,20200310
20200307,경부선,군포,2968,2613,20200310
20200307,경부선,금정,11692,11722,20200310
20200307,경부선,명학,3597,3374,20200310
20200307,경부선,안양,11014,11375,20200310
20200307,경부선,관악,3933,3571,20200310
20200307,경부선,석수,4808,4589,20200310
20200307,경부선,금천구청,5222,5214,20200310
20200307,경부선,가산디지털단지,4047,5114,20200310
20200307,경부선,구로,8040,8400,20200310
20200307,경부선,신길,4433,3578,20200310
20200307,경부선,신도림,1878,1795,20200310
20200307,경부선,영등포,23065,24498,20200310
20200307,경부선,대방,5112,5082,20200310
20200307,경부선,노량진,5644,4953,20200310
20200307,경부선,용산,16415,17248,20200310
20200307,경부선,남영,3841,3968,20200310
20200307,경부선,서울역,1546,370,20200310
20200307,경강선,여주,871,1000,20200310
20200307,경강선,세종대왕릉,151,145,20200310
20200307,경강선,부발,962,791,20200310
20200307,경강선,이천,1221,1261,20200310
20200307,경강선,신둔도예촌,500,484,20200310
20200307,경강선,곤지암,927,952,20200310
20200307,경강선,초월,1198,1112,20200310
20200307,경강선,경기광주,2729,2655,20200310
20200307,경강선,삼동,892,811,20200310
20200307,경강선,이매,440,334,20200310
20200307,경강선,판교,1635,1625,20200310
20200307,9호선2~3단계,중앙보훈병원,2564,2393,20200310
20200307,9호선2~3단계,둔촌오륜,305,308,20200310
20200307,9호선2~3단계,올림픽공원(한국체대),2191,2139,20200310
20200307,9호선2~3단계,한성백제,985,776,20200310
20200307,9호선2~3단계,송파나루,2223,2289,20200310
20200307,9호선2~3단계,석촌,3622,3017,20200310
20200307,9호선2~3단계,석촌고분,2665,2475,20200310
20200307,9호선2~3단계,삼전,3182,2938,20200310
20200307,9호선2~3단계,종합운동장,1875,1731,20200310
20200307,9호선2~3단계,봉은사,5758,5697,20200310
20200307,9호선2~3단계,삼성중앙,1944,1868,20200310
20200307,9호선2~3단계,선정릉,2787,3011,20200310
20200307,9호선2~3단계,언주,3322,3132,20200310
20200307,9호선,신논현,15247,15809,20200310
20200307,9호선,사평,1020,937,20200310
20200307,9호선,고속터미널,5822,7959,20200310
20200307,9호선,신반포,1020,979,20200310
20200307,9호선,구반포,1159,1172,20200310
20200307,9호선,동작(현충원),907,705,20200310
20200307,9호선,흑석(중앙대입구),3451,3565,20200310
20200307,9호선,노들,2006,1786,20200310
20200307,9호선,노량진,14306,14621,20200310
20200307,9호선,샛강,1627,1585,20200310
20200307,9호선,여의도,4528,4573,20200310
20200307,9호선,국회의사당,2385,2400,20200310
20200307,9호선,당산,7960,7355,20200310
20200307,9호선,선유도,2253,2183,20200310
20200307,9호선,신목동,1327,1141,20200310
20200307,9호선,염창,7312,6822,20200310
20200307,9호선,등촌,4490,4318,20200310
20200307,9호선,증미,2820,2768,20200310
20200307,9호선,가양,9323,8845,20200310
20200307,9호선,양천향교,3780,3654,20200310
20200307,9호선,마곡나루,4685,4651,20200310
20200307,9호선,신방화,3106,3009,20200310
20200307,9호선,공항시장,1652,1739,20200310
20200307,9호선,김포공항,4222,5735,20200310
20200307,9호선,개화,961,744,20200310
20200307,8호선,모란,2384,1910,20200310
20200307,8호선,수진,2657,2396,20200310
20200307,8호선,신흥,2631,2788,20200310
20200307,8호선,단대오거리,4952,4620,20200310
20200307,8호선,남한산성입구(성남법원.검찰청),6214,5589,20200310
20200307,8호선,산성,3078,2966,20200310
20200307,8호선,복정,4335,3668,20200310
20200307,8호선,장지,7903,7514,20200310
20200307,8호선,문정,5665,5598,20200310
20200307,8호선,가락시장,3901,4029,20200310
20200307,8호선,송파,3712,3520,20200310
20200307,8호선,석촌,3836,4619,20200310
20200307,8호선,잠실(송파구청),7425,8224,20200310
20200307,8호선,몽촌토성(평화의문),2425,2552,20200310
20200307,8호선,강동구청,4134,4089,20200310
20200307,8호선,천호(풍납토성),9134,11108,20200310
20200307,8호선,암사,8554,7794,20200310
20200307,7호선,부평구청,4953,4164,20200310
20200307,7호선,굴포천,4481,4696,20200310
20200307,7호선,삼산체육관,2100,1955,20200310
20200307,7호선,상동,6817,7089,20200310
20200307,7호선,부천시청,6368,6359,20200310
20200307,7호선,신중동,6872,6933,20200310
20200307,7호선,춘의,3627,3524,20200310
20200307,7호선,부천종합운동장,2220,1954,20200310
20200307,7호선,까치울,3665,3530,20200310
20200307,7호선,온수(성공회대입구),4134,4102,20200310
20200307,7호선,천왕,4151,3879,20200310
20200307,7호선,광명사거리,12562,12528,20200310
20200307,7호선,철산,9920,10259,20200310
20200307,7호선,가산디지털단지,9584,8958,20200310
20200307,7호선,남구로,5835,6185,20200310
20200307,7호선,대림(구로구청),3787,4001,20200310
20200307,7호선,신풍,5380,5102,20200310
20200307,7호선,보라매,3968,3769,20200310
20200307,7호선,신대방삼거리,8108,7441,20200310
20200307,7호선,장승배기,5007,4733,20200310
20200307,7호선,상도,5073,4710,20200310
20200307,7호선,숭실대입구(살피재),5312,5162,20200310
20200307,7호선,남성,5509,5106,20200310
20200307,7호선,이수,8212,8003,20200310
20200307,7호선,내방,5337,5353,20200310
20200307,7호선,고속터미널,7261,6042,20200310
20200307,7호선,반포,3048,2823,20200310
20200307,7호선,논현,8028,8826,20200310
20200307,7호선,학동,6757,7256,20200310
20200307,7호선,강남구청,6555,7388,20200310
20200307,7호선,청담,7877,8226,20200310
20200307,7호선,뚝섬유원지,4614,4489,20200310
20200307,7호선,건대입구,7235,7447,20200310
20200307,7호선,어린이대공원(세종대),5669,5454,20200310
20200307,7호선,군자(능동),7637,5672,20200310
20200307,7호선,중곡,4866,4473,20200310
20200307,7호선,용마산,3159,3030,20200310
20200307,7호선,사가정,8697,8750,20200310
20200307,7호선,면목,8282,7840,20200310
20200307,7호선,상봉(시외버스터미널),9886,9282,20200310
20200307,7호선,중화,5712,5315,20200310
20200307,7호선,먹골,5566,5396,20200310
20200307,7호선,태릉입구,4185,3740,20200310
20200307,7호선,공릉(서울과학기술대),5978,5981,20200310
20200307,7호선,하계,8155,7623,20200310
20200307,7호선,중계,6381,5499,20200310
20200307,7호선,노원,10228,11080,20200310
20200307,7호선,마들,5888,5584,20200310
20200307,7호선,수락산,7208,7239,20200310
20200307,7호선,도봉산,4526,6425,20200310
20200307,7호선,장암,1112,654,20200310
20200307,6호선,봉화산(서울의료원),3871,3654,20200310
20200307,6호선,화랑대(서울여대입구),4456,3566,20200310
20200307,6호선,태릉입구,2691,2912,20200310
20200307,6호선,석계,6407,6121,20200310
20200307,6호선,돌곶이,4525,4348,20200310
20200307,6호선,상월곡(한국과학기술연구원),2843,2442,20200310
20200307,6호선,월곡(동덕여대),5481,5323,20200310
20200307,6호선,고려대(종암),3490,3194,20200310
20200307,6호선,안암(고대병원앞),4426,4289,20200310
20200307,6호선,보문,3731,3281,20200310
20200307,6호선,창신,1508,1247,20200310
20200307,6호선,동묘앞,4985,4530,20200310
20200307,6호선,신당,4620,3766,20200310
20200307,6호선,청구,1726,1913,20200310
20200307,6호선,약수,1890,1933,20200310
20200307,6호선,버티고개,1010,1077,20200310
20200307,6호선,한강진,3985,5281,20200310
20200307,6호선,이태원,9991,12468,20200310
20200307,6호선,녹사평(용산구청),3785,4271,20200310
20200307,6호선,삼각지,2937,2233,20200310
20200307,6호선,효창공원앞,3186,2792,20200310
20200307,6호선,공덕,6978,6689,20200310
20200307,6호선,대흥(서강대앞),3588,3597,20200310
20200307,6호선,광흥창(서강),3359,3227,20200310
20200307,6호선,상수,5055,6450,20200310
20200307,6호선,합정,8193,8027,20200310
20200307,6호선,망원,8379,9316,20200310
20200307,6호선,마포구청,6629,5761,20200310
20200307,6호선,월드컵경기장(성산),3062,3043,20200310
20200307,6호선,디지털미디어시티,4941,5051,20200310
20200307,6호선,증산(명지대앞),5639,5357,20200310
20200307,6호선,새절(신사),6437,5972,20200310
20200307,6호선,구산,3898,2727,20200310
20200307,6호선,독바위,1435,1704,20200310
20200307,6호선,불광,2844,2650,20200310
20200307,6호선,역촌,1824,2100,20200310
20200307,6호선,응암,9026,8982,20200310
20200307,5호선,마천,2882,2881,20200310
20200307,5호선,거여,3486,3265,20200310
20200307,5호선,개롱,2757,2814,20200310
20200307,5호선,오금,1345,1287,20200310
20200307,5호선,방이,3030,3013,20200310
20200307,5호선,올림픽공원(한국체대),1703,1430,20200310
20200307,5호선,둔촌동,3829,3814,20200310
20200307,5호선,상일동,6815,6012,20200310
20200307,5호선,고덕,3510,3362,20200310
20200307,5호선,명일,3334,3275,20200310
20200307,5호선,굽은다리(강동구민회관앞),4506,4128,20200310
20200307,5호선,길동,3882,4015,20200310
20200307,5호선,강동,9336,8216,20200310
20200307,5호선,천호(풍납토성),11169,10929,20200310
20200307,5호선,광나루(장신대),6364,6088,20200310
20200307,5호선,아차산(어린이대공원후문),8183,7982,20200310
20200307,5호선,군자(능동),5867,6498,20200310
20200307,5호선,장한평,7440,7481,20200310
20200307,5호선,답십리,7212,6633,20200310
20200307,5호선,마장,2720,2578,20200310
20200307,5호선,왕십리(성동구청),2337,2841,20200310
20200307,5호선,행당,3490,3074,20200310
20200307,5호선,신금호,2788,2859,20200310
20200307,5호선,청구,1915,1640,20200310
20200307,5호선,동대문역사문화공원,639,794,20200310
20200307,5호선,을지로4가,2186,2345,20200310
20200307,5호선,종로3가,5734,6148,20200310
